k,points,radius,akurasi
3.0,48.0,8.0,57.5
5.0,48.0,8.0,52.5
7.0,48.0,8.0,50.0
9.0,48.0,8.0,42.5
1.0,48.0,9.0,67.5
3.0,48.0,9.0,65.0
5.0,48.0,9.0,47.5
7.0,48.0,9.0,42.5
9.0,48.0,9.0,37.5
1.0,48.0,10.0,62.5
3.0,48.0,10.0,60.0
5.0,48.0,10.0,42.5
7.0,48.0,10.0,47.5
9.0,48.0,10.0,45.0
1.0,48.0,11.0,77.5
3.0,48.0,11.0,67.5
5.0,48.0,11.0,57.5
7.0,48.0,11.0,50.0
9.0,48.0,11.0,50.0
1.0,48.0,12.0,75.0
3.0,48.0,12.0,70.0
5.0,48.0,12.0,57.5
7.0,48.0,12.0,47.5
9.0,48.0,12.0,45.0
1.0,48.0,13.0,77.5
3.0,48.0,13.0,60.0
5.0,48.0,13.0,57.5
7.0,48.0,13.0,55.0
9.0,48.0,13.0,50.0
1.0,48.0,14.0,75.0
3.0,48.0,14.0,67.5
5.0,48.0,14.0,67.5
7.0,48.0,14.0,55.0
9.0,48.0,14.0,47.5
1.0,48.0,15.0,75.0
3.0,48.0,15.0,70.0
5.0,48.0,15.0,65.0
7.0,48.0,15.0,52.5
9.0,48.0,15.0,50.0
1.0,48.0,16.0,82.5
3.0,48.0,16.0,75.0
5.0,48.0,16.0,67.5
7.0,48.0,16.0,62.5
9.0,48.0,16.0,55.0
1.0,48.0,17.0,80.0
3.0,48.0,17.0,72.5
5.0,48.0,17.0,57.5
7.0,48.0,17.0,62.5
9.0,48.0,17.0,52.5
1.0,48.0,18.0,72.5
3.0,48.0,18.0,70.0
5.0,48.0,18.0,62.5
7.0,48.0,18.0,60.0
9.0,48.0,18.0,45.0
1.0,48.0,19.0,77.5
3.0,48.0,19.0,62.5
5.0,48.0,19.0,60.0
7.0,48.0,19.0,50.0
9.0,48.0,19.0,42.5
1.0,48.0,20.0,80.0
3.0,48.0,20.0,65.0
5.0,48.0,20.0,55.0
7.0,48.0,20.0,55.0
9.0,48.0,20.0,52.5
1.0,52.0,4.0,57.5
3.0,52.0,4.0,45.0
5.0,52.0,4.0,37.5
7.0,52.0,4.0,32.5
9.0,52.0,4.0,32.5
1.0,52.0,5.0,62.5
3.0,52.0,5.0,42.5
5.0,52.0,5.0,50.0
7.0,52.0,5.0,37.5
9.0,52.0,5.0,32.5
1.0,52.0,6.0,62.5
3.0,52.0,6.0,45.0
5.0,52.0,6.0,37.5
7.0,52.0,6.0,40.0
9.0,52.0,6.0,35.0
1.0,52.0,7.0,65.0
3.0,52.0,7.0,52.5
5.0,52.0,7.0,52.5
7.0,52.0,7.0,40.0
9.0,52.0,7.0,42.5
1.0,52.0,8.0,65.0
3.0,52.0,8.0,67.5
5.0,52.0,8.0,55.0
7.0,52.0,8.0,52.5
9.0,52.0,8.0,47.5
1.0,52.0,9.0,65.0
3.0,52.0,9.0,60.0
5.0,52.0,9.0,40.0
7.0,52.0,9.0,42.5
9.0,52.0,9.0,27.5
1.0,52.0,10.0,57.5
3.0,52.0,10.0,62.5
5.0,52.0,10.0,52.5
7.0,52.0,10.0,45.0
9.0,52.0,10.0,42.5
1.0,52.0,11.0,70.0
3.0,52.0,11.0,65.0
5.0,52.0,11.0,65.0
7.0,52.0,11.0,55.0
9.0,52.0,11.0,52.5
1.0,52.0,12.0,77.5
3.0,52.0,12.0,65.0
5.0,52.0,12.0,60.0
7.0,52.0,12.0,52.5
9.0,52.0,12.0,55.0
1.0,52.0,13.0,72.5
3.0,52.0,13.0,60.0
5.0,52.0,13.0,62.5
7.0,52.0,13.0,52.5
9.0,52.0,13.0,55.0
1.0,52.0,14.0,75.0
3.0,52.0,14.0,65.0
5.0,52.0,14.0,62.5
7.0,52.0,14.0,57.5
9.0,52.0,14.0,57.5
1.0,52.0,15.0,80.0
3.0,52.0,15.0,65.0
5.0,52.0,15.0,62.5
7.0,52.0,15.0,55.0
9.0,52.0,15.0,50.0
1.0,52.0,16.0,80.0
3.0,52.0,16.0,72.5
5.0,52.0,16.0,60.0
7.0,52.0,16.0,55.0
9.0,52.0,16.0,52.5
1.0,52.0,17.0,75.0
3.0,52.0,17.0,75.0
5.0,52.0,17.0,65.0
7.0,52.0,17.0,57.5
9.0,52.0,17.0,52.5
1.0,52.0,18.0,67.5
3.0,52.0,18.0,72.5
5.0,52.0,18.0,62.5
7.0,52.0,18.0,52.5
9.0,52.0,18.0,42.5
1.0,52.0,19.0,72.5
3.0,52.0,19.0,62.5
5.0,52.0,19.0,52.5
7.0,52.0,19.0,55.0
9.0,52.0,19.0,42.5
1.0,52.0,20.0,80.0
3.0,52.0,20.0,70.0
5.0,52.0,20.0,52.5
7.0,52.0,20.0,52.5
9.0,52.0,20.0,50.0
1.0,56.0,4.0,52.5
3.0,56.0,4.0,42.5
5.0,56.0,4.0,32.5
7.0,56.0,4.0,35.0
9.0,56.0,4.0,35.0
1.0,56.0,5.0,62.5
3.0,56.0,5.0,37.5
5.0,56.0,5.0,45.0
7.0,56.0,5.0,40.0
9.0,56.0,5.0,25.0
1.0,56.0,6.0,62.5
3.0,56.0,6.0,40.0
5.0,56.0,6.0,35.0
7.0,56.0,6.0,32.5
9.0,56.0,6.0,32.5
1.0,56.0,7.0,70.0
3.0,56.0,7.0,57.5
5.0,56.0,7.0,50.0
7.0,56.0,7.0,45.0
9.0,56.0,7.0,45.0
1.0,56.0,8.0,62.5
3.0,56.0,8.0,62.5
5.0,56.0,8.0,52.5
7.0,56.0,8.0,47.5
9.0,56.0,8.0,40.0
1.0,56.0,9.0,72.5
3.0,56.0,9.0,65.0
5.0,56.0,9.0,55.0
7.0,56.0,9.0,42.5
9.0,56.0,9.0,35.0
1.0,56.0,10.0,62.5
3.0,56.0,10.0,65.0
5.0,56.0,10.0,45.0
7.0,56.0,10.0,40.0
9.0,56.0,10.0,30.0
1.0,56.0,11.0,72.5
3.0,56.0,11.0,57.5
5.0,56.0,11.0,57.5
7.0,56.0,11.0,57.5
9.0,56.0,11.0,42.5
1.0,56.0,12.0,72.5
3.0,56.0,12.0,60.0
5.0,56.0,12.0,60.0
7.0,56.0,12.0,55.0
9.0,56.0,12.0,47.5
1.0,56.0,13.0,75.0
3.0,56.0,13.0,60.0
5.0,56.0,13.0,57.5
7.0,56.0,13.0,55.0
9.0,56.0,13.0,47.5
1.0,56.0,14.0,75.0
3.0,56.0,14.0,62.5
5.0,56.0,14.0,65.0
7.0,56.0,14.0,52.5
9.0,56.0,14.0,57.5
1.0,56.0,15.0,80.0
3.0,56.0,15.0,67.5
5.0,56.0,15.0,62.5
7.0,56.0,15.0,55.0
9.0,56.0,15.0,57.5
1.0,56.0,16.0,82.5
3.0,56.0,16.0,75.0
5.0,56.0,16.0,67.5
7.0,56.0,16.0,60.0
9.0,56.0,16.0,55.0
1.0,56.0,17.0,77.5
3.0,56.0,17.0,67.5
5.0,56.0,17.0,65.0
7.0,56.0,17.0,60.0
9.0,56.0,17.0,50.0
1.0,56.0,18.0,75.0
3.0,56.0,18.0,65.0
5.0,56.0,18.0,62.5
7.0,56.0,18.0,57.5
9.0,56.0,18.0,50.0
1.0,56.0,19.0,75.0
3.0,56.0,19.0,72.5
5.0,56.0,19.0,60.0
7.0,56.0,19.0,50.0
9.0,56.0,19.0,45.0
1.0,56.0,20.0,80.0
3.0,56.0,20.0,62.5
5.0,56.0,20.0,57.5
7.0,56.0,20.0,47.5
9.0,56.0,20.0,40.0
1.0,60.0,4.0,42.5
3.0,60.0,4.0,30.0
5.0,60.0,4.0,32.5
7.0,60.0,4.0,32.5
9.0,60.0,4.0,22.5
1.0,60.0,5.0,65.0
3.0,60.0,5.0,42.5
5.0,60.0,5.0,37.5
7.0,60.0,5.0,42.5
9.0,60.0,5.0,35.0
1.0,60.0,6.0,67.5
3.0,60.0,6.0,45.0
5.0,60.0,6.0,40.0
7.0,60.0,6.0,45.0
9.0,60.0,6.0,35.0
1.0,60.0,7.0,62.5
3.0,60.0,7.0,55.0
5.0,60.0,7.0,42.5
7.0,60.0,7.0,47.5
9.0,60.0,7.0,37.5
1.0,60.0,8.0,70.0
3.0,60.0,8.0,60.0
5.0,60.0,8.0,62.5
7.0,60.0,8.0,45.0
9.0,60.0,8.0,45.0
1.0,60.0,9.0,72.5
3.0,60.0,9.0,62.5
5.0,60.0,9.0,52.5
7.0,60.0,9.0,42.5
9.0,60.0,9.0,35.0
1.0,60.0,10.0,62.5
3.0,60.0,10.0,62.5
5.0,60.0,10.0,47.5
7.0,60.0,10.0,35.0
9.0,60.0,10.0,37.5
1.0,60.0,11.0,75.0
3.0,60.0,11.0,62.5
5.0,60.0,11.0,52.5
7.0,60.0,11.0,55.0
9.0,60.0,11.0,52.5
1.0,60.0,12.0,75.0
3.0,60.0,12.0,65.0
5.0,60.0,12.0,55.0
7.0,60.0,12.0,52.5
9.0,60.0,12.0,47.5
1.0,60.0,13.0,75.0
3.0,60.0,13.0,60.0
5.0,60.0,13.0,55.0
7.0,60.0,13.0,55.0
9.0,60.0,13.0,52.5
1.0,60.0,14.0,75.0
3.0,60.0,14.0,62.5
5.0,60.0,14.0,62.5
7.0,60.0,14.0,52.5
9.0,60.0,14.0,57.5
1.0,60.0,15.0,77.5
3.0,60.0,15.0,62.5
5.0,60.0,15.0,60.0
7.0,60.0,15.0,50.0
9.0,60.0,15.0,47.5
1.0,60.0,16.0,80.0
3.0,60.0,16.0,77.5
5.0,60.0,16.0,60.0
7.0,60.0,16.0,52.5
9.0,60.0,16.0,52.5
1.0,60.0,17.0,72.5
3.0,60.0,17.0,72.5
5.0,60.0,17.0,65.0
7.0,60.0,17.0,65.0
9.0,60.0,17.0,55.0
1.0,60.0,18.0,70.0
3.0,60.0,18.0,70.0
5.0,60.0,18.0,62.5
7.0,60.0,18.0,57.5
9.0,60.0,18.0,52.5
1.0,60.0,19.0,75.0
3.0,60.0,19.0,65.0
5.0,60.0,19.0,60.0
7.0,60.0,19.0,52.5
9.0,60.0,19.0,42.5
1.0,60.0,20.0,72.5
3.0,60.0,20.0,67.5
5.0,60.0,20.0,55.0
7.0,60.0,20.0,50.0
9.0,60.0,20.0,45.0
1.0,64.0,4.0,47.5
3.0,64.0,4.0,40.0
5.0,64.0,4.0,42.5
7.0,64.0,4.0,35.0
9.0,64.0,4.0,35.0
1.0,64.0,5.0,65.0
3.0,64.0,5.0,45.0
5.0,64.0,5.0,42.5
7.0,64.0,5.0,40.0
9.0,64.0,5.0,37.5
1.0,64.0,6.0,67.5
3.0,64.0,6.0,35.0
5.0,64.0,6.0,40.0
7.0,64.0,6.0,37.5
9.0,64.0,6.0,35.0
1.0,64.0,7.0,65.0
3.0,64.0,7.0,55.0
5.0,64.0,7.0,55.0
7.0,64.0,7.0,52.5
9.0,64.0,7.0,45.0
1.0,64.0,8.0,57.5
3.0,64.0,8.0,57.5
5.0,64.0,8.0,50.0
7.0,64.0,8.0,47.5
9.0,64.0,8.0,42.5
1.0,64.0,9.0,67.5
3.0,64.0,9.0,65.0
5.0,64.0,9.0,52.5
7.0,64.0,9.0,40.0
9.0,64.0,9.0,32.5
1.0,64.0,10.0,62.5
3.0,64.0,10.0,65.0
5.0,64.0,10.0,52.5
7.0,64.0,10.0,40.0
9.0,64.0,10.0,32.5
1.0,64.0,11.0,70.0
3.0,64.0,11.0,55.0
5.0,64.0,11.0,55.0
7.0,64.0,11.0,52.5
9.0,64.0,11.0,50.0
1.0,64.0,12.0,65.0
3.0,64.0,12.0,57.5
5.0,64.0,12.0,55.0
7.0,64.0,12.0,42.5
9.0,64.0,12.0,45.0
1.0,64.0,13.0,72.5
3.0,64.0,13.0,62.5
5.0,64.0,13.0,60.0
7.0,64.0,13.0,55.0
9.0,64.0,13.0,50.0
1.0,64.0,14.0,72.5
3.0,64.0,14.0,60.0
5.0,64.0,14.0,65.0
7.0,64.0,14.0,55.0
9.0,64.0,14.0,52.5
1.0,64.0,15.0,75.0
3.0,64.0,15.0,67.5
5.0,64.0,15.0,62.5
7.0,64.0,15.0,52.5
9.0,64.0,15.0,47.5
1.0,64.0,16.0,82.5
3.0,64.0,16.0,72.5
5.0,64.0,16.0,57.5
7.0,64.0,16.0,55.0
9.0,64.0,16.0,52.5
1.0,64.0,17.0,67.5
3.0,64.0,17.0,67.5
5.0,64.0,17.0,62.5
7.0,64.0,17.0,57.5
9.0,64.0,17.0,55.0
1.0,64.0,18.0,72.5
3.0,64.0,18.0,70.0
5.0,64.0,18.0,60.0
7.0,64.0,18.0,62.5
9.0,64.0,18.0,55.0
1.0,64.0,19.0,75.0
3.0,64.0,19.0,70.0
5.0,64.0,19.0,57.5
7.0,64.0,19.0,47.5
9.0,64.0,19.0,50.0
1.0,64.0,20.0,75.0
3.0,64.0,20.0,70.0
5.0,64.0,20.0,60.0
7.0,64.0,20.0,50.0
9.0,64.0,20.0,45.0
1.0,68.0,4.0,50.0
3.0,68.0,4.0,45.0
5.0,68.0,4.0,35.0
7.0,68.0,4.0,35.0
9.0,68.0,4.0,40.0
1.0,68.0,5.0,57.5
3.0,68.0,5.0,32.5
5.0,68.0,5.0,35.0
7.0,68.0,5.0,35.0
9.0,68.0,5.0,32.5
1.0,68.0,6.0,60.0
3.0,68.0,6.0,35.0
5.0,68.0,6.0,30.0
7.0,68.0,6.0,32.5
9.0,68.0,6.0,32.5
1.0,68.0,7.0,67.5
3.0,68.0,7.0,52.5
5.0,68.0,7.0,45.0
7.0,68.0,7.0,42.5
9.0,68.0,7.0,35.0
1.0,68.0,8.0,62.5
3.0,68.0,8.0,55.0
5.0,68.0,8.0,40.0
7.0,68.0,8.0,40.0
9.0,68.0,8.0,40.0
1.0,68.0,9.0,70.0
3.0,68.0,9.0,62.5
5.0,68.0,9.0,42.5
7.0,68.0,9.0,45.0
9.0,68.0,9.0,37.5
1.0,68.0,10.0,62.5
3.0,68.0,10.0,60.0
5.0,68.0,10.0,42.5
7.0,68.0,10.0,30.0
9.0,68.0,10.0,27.5
1.0,68.0,11.0,65.0
3.0,68.0,11.0,60.0
5.0,68.0,11.0,47.5
7.0,68.0,11.0,50.0
9.0,68.0,11.0,42.5
1.0,68.0,12.0,62.5
3.0,68.0,12.0,60.0
5.0,68.0,12.0,52.5
7.0,68.0,12.0,50.0
9.0,68.0,12.0,45.0
1.0,68.0,13.0,67.5
3.0,68.0,13.0,67.5
5.0,68.0,13.0,70.0
7.0,68.0,13.0,52.5
9.0,68.0,13.0,50.0
1.0,68.0,14.0,75.0
3.0,68.0,14.0,60.0
5.0,68.0,14.0,52.5
7.0,68.0,14.0,55.0
9.0,68.0,14.0,50.0
1.0,68.0,15.0,77.5
3.0,68.0,15.0,60.0
5.0,68.0,15.0,57.5
7.0,68.0,15.0,50.0
9.0,68.0,15.0,45.0
1.0,68.0,16.0,77.5
3.0,68.0,16.0,72.5
5.0,68.0,16.0,65.0
7.0,68.0,16.0,57.5
9.0,68.0,16.0,50.0
1.0,68.0,17.0,77.5
3.0,68.0,17.0,75.0
5.0,68.0,17.0,70.0
7.0,68.0,17.0,55.0
9.0,68.0,17.0,40.0
1.0,68.0,18.0,75.0
3.0,68.0,18.0,67.5
5.0,68.0,18.0,62.5
7.0,68.0,18.0,55.0
9.0,68.0,18.0,52.5
1.0,68.0,19.0,75.0
3.0,68.0,19.0,75.0
5.0,68.0,19.0,50.0
7.0,68.0,19.0,52.5
9.0,68.0,19.0,50.0
1.0,68.0,20.0,75.0
3.0,68.0,20.0,67.5
5.0,68.0,20.0,60.0
7.0,68.0,20.0,45.0
9.0,68.0,20.0,45.0
