k,points,radius,akurasi
0.02,48.0,7.0,41.1764705882353
0.005,48.0,8.0,17.647058823529413
0.01,48.0,8.0,52.94117647058823
0.015,48.0,8.0,58.8235294117647
0.02,48.0,8.0,41.1764705882353
0.005,48.0,9.0,17.647058823529413
0.01,48.0,9.0,52.94117647058823
0.015,48.0,9.0,58.8235294117647
0.02,48.0,9.0,47.05882352941177
0.005,48.0,10.0,17.647058823529413
0.01,48.0,10.0,52.94117647058823
0.015,48.0,10.0,64.70588235294117
0.02,48.0,10.0,58.8235294117647
0.005,48.0,11.0,17.647058823529413
0.01,48.0,11.0,52.94117647058823
0.015,48.0,11.0,70.58823529411765
0.02,48.0,11.0,64.70588235294117
0.005,48.0,12.0,11.764705882352942
0.01,48.0,12.0,47.05882352941177
0.015,48.0,12.0,64.70588235294117
0.02,48.0,12.0,64.70588235294117
0.005,48.0,13.0,17.647058823529413
0.01,48.0,13.0,41.1764705882353
0.015,48.0,13.0,64.70588235294117
0.02,48.0,13.0,64.70588235294117
0.005,48.0,14.0,23.529411764705884
0.01,48.0,14.0,64.70588235294117
0.015,48.0,14.0,64.70588235294117
0.02,48.0,14.0,58.8235294117647
0.005,48.0,15.0,23.529411764705884
0.01,48.0,15.0,58.8235294117647
0.015,48.0,15.0,64.70588235294117
0.02,48.0,15.0,64.70588235294117
0.005,48.0,16.0,23.529411764705884
0.01,48.0,16.0,64.70588235294117
0.015,48.0,16.0,64.70588235294117
0.02,48.0,16.0,70.58823529411765
0.005,48.0,17.0,17.647058823529413
0.01,48.0,17.0,70.58823529411765
0.015,48.0,17.0,64.70588235294117
0.02,48.0,17.0,64.70588235294117
0.005,48.0,18.0,11.764705882352942
0.01,48.0,18.0,64.70588235294117
0.015,48.0,18.0,64.70588235294117
0.02,48.0,18.0,58.8235294117647
0.005,48.0,19.0,17.647058823529413
0.01,48.0,19.0,64.70588235294117
0.015,48.0,19.0,76.47058823529412
0.02,48.0,19.0,47.05882352941177
0.005,48.0,20.0,23.529411764705884
0.01,48.0,20.0,64.70588235294117
0.015,48.0,20.0,70.58823529411765
0.02,48.0,20.0,41.1764705882353
0.005,52.0,4.0,17.647058823529413
0.01,52.0,4.0,58.8235294117647
0.015,52.0,4.0,47.05882352941177
0.02,52.0,4.0,47.05882352941177
0.005,52.0,5.0,23.529411764705884
0.01,52.0,5.0,58.8235294117647
0.015,52.0,5.0,52.94117647058823
0.02,52.0,5.0,47.05882352941177
0.005,52.0,6.0,23.529411764705884
0.01,52.0,6.0,52.94117647058823
0.015,52.0,6.0,58.8235294117647
0.02,52.0,6.0,52.94117647058823
0.005,52.0,7.0,23.529411764705884
0.01,52.0,7.0,52.94117647058823
0.015,52.0,7.0,58.8235294117647
0.02,52.0,7.0,41.1764705882353
0.005,52.0,8.0,17.647058823529413
0.01,52.0,8.0,52.94117647058823
0.015,52.0,8.0,58.8235294117647
0.02,52.0,8.0,47.05882352941177
0.005,52.0,9.0,17.647058823529413
0.01,52.0,9.0,47.05882352941177
0.015,52.0,9.0,52.94117647058823
0.02,52.0,9.0,47.05882352941177
0.005,52.0,10.0,17.647058823529413
0.01,52.0,10.0,52.94117647058823
0.015,52.0,10.0,70.58823529411765
0.02,52.0,10.0,58.8235294117647
0.005,52.0,11.0,23.529411764705884
0.01,52.0,11.0,52.94117647058823
0.015,52.0,11.0,64.70588235294117
0.02,52.0,11.0,58.8235294117647
0.005,52.0,12.0,17.647058823529413
0.01,52.0,12.0,47.05882352941177
0.015,52.0,12.0,64.70588235294117
0.02,52.0,12.0,64.70588235294117
0.005,52.0,13.0,23.529411764705884
0.01,52.0,13.0,41.1764705882353
0.015,52.0,13.0,64.70588235294117
0.02,52.0,13.0,64.70588235294117
0.005,52.0,14.0,29.41176470588235
0.01,52.0,14.0,52.94117647058823
0.015,52.0,14.0,64.70588235294117
0.02,52.0,14.0,58.8235294117647
0.005,52.0,15.0,23.529411764705884
0.01,52.0,15.0,58.8235294117647
0.015,52.0,15.0,64.70588235294117
0.02,52.0,15.0,64.70588235294117
0.005,52.0,16.0,17.647058823529413
0.01,52.0,16.0,70.58823529411765
0.015,52.0,16.0,64.70588235294117
0.02,52.0,16.0,70.58823529411765
0.005,52.0,17.0,11.764705882352942
0.01,52.0,17.0,70.58823529411765
0.015,52.0,17.0,64.70588235294117
0.02,52.0,17.0,70.58823529411765
0.005,52.0,18.0,11.764705882352942
0.01,52.0,18.0,64.70588235294117
0.015,52.0,18.0,64.70588235294117
0.02,52.0,18.0,52.94117647058823
0.005,52.0,19.0,17.647058823529413
0.01,52.0,19.0,64.70588235294117
0.015,52.0,19.0,76.47058823529412
0.02,52.0,19.0,52.94117647058823
0.005,52.0,20.0,23.529411764705884
0.01,52.0,20.0,64.70588235294117
0.015,52.0,20.0,70.58823529411765
0.02,52.0,20.0,41.1764705882353
0.005,56.0,4.0,23.529411764705884
0.01,56.0,4.0,58.8235294117647
0.015,56.0,4.0,47.05882352941177
0.02,56.0,4.0,47.05882352941177
0.005,56.0,5.0,29.41176470588235
0.01,56.0,5.0,52.94117647058823
0.015,56.0,5.0,52.94117647058823
0.02,56.0,5.0,47.05882352941177
0.005,56.0,6.0,23.529411764705884
0.01,56.0,6.0,52.94117647058823
0.015,56.0,6.0,58.8235294117647
0.02,56.0,6.0,52.94117647058823
0.005,56.0,7.0,29.41176470588235
0.01,56.0,7.0,52.94117647058823
0.015,56.0,7.0,58.8235294117647
0.02,56.0,7.0,41.1764705882353
0.005,56.0,8.0,17.647058823529413
0.01,56.0,8.0,52.94117647058823
0.015,56.0,8.0,52.94117647058823
0.02,56.0,8.0,47.05882352941177
0.005,56.0,9.0,17.647058823529413
0.01,56.0,9.0,52.94117647058823
0.015,56.0,9.0,52.94117647058823
0.02,56.0,9.0,41.1764705882353
0.005,56.0,10.0,17.647058823529413
0.01,56.0,10.0,52.94117647058823
0.015,56.0,10.0,64.70588235294117
0.02,56.0,10.0,58.8235294117647
0.005,56.0,11.0,23.529411764705884
0.01,56.0,11.0,52.94117647058823
0.015,56.0,11.0,64.70588235294117
0.02,56.0,11.0,64.70588235294117
0.005,56.0,12.0,17.647058823529413
0.01,56.0,12.0,47.05882352941177
0.015,56.0,12.0,64.70588235294117
0.02,56.0,12.0,64.70588235294117
0.005,56.0,13.0,17.647058823529413
0.01,56.0,13.0,41.1764705882353
0.015,56.0,13.0,64.70588235294117
0.02,56.0,13.0,64.70588235294117
0.005,56.0,14.0,23.529411764705884
0.01,56.0,14.0,52.94117647058823
0.015,56.0,14.0,64.70588235294117
0.02,56.0,14.0,58.8235294117647
0.005,56.0,15.0,17.647058823529413
0.01,56.0,15.0,58.8235294117647
0.015,56.0,15.0,64.70588235294117
0.02,56.0,15.0,64.70588235294117
0.005,56.0,16.0,23.529411764705884
0.01,56.0,16.0,64.70588235294117
0.015,56.0,16.0,64.70588235294117
0.02,56.0,16.0,70.58823529411765
0.005,56.0,17.0,17.647058823529413
0.01,56.0,17.0,70.58823529411765
0.015,56.0,17.0,64.70588235294117
0.02,56.0,17.0,70.58823529411765
0.005,56.0,18.0,17.647058823529413
0.01,56.0,18.0,64.70588235294117
0.015,56.0,18.0,64.70588235294117
0.02,56.0,18.0,52.94117647058823
0.005,56.0,19.0,23.529411764705884
0.01,56.0,19.0,64.70588235294117
0.015,56.0,19.0,76.47058823529412
0.02,56.0,19.0,47.05882352941177
0.005,56.0,20.0,17.647058823529413
0.01,56.0,20.0,70.58823529411765
0.015,56.0,20.0,70.58823529411765
0.02,56.0,20.0,47.05882352941177
0.005,60.0,4.0,29.41176470588235
0.01,60.0,4.0,58.8235294117647
0.015,60.0,4.0,47.05882352941177
0.02,60.0,4.0,47.05882352941177
0.005,60.0,5.0,29.41176470588235
0.01,60.0,5.0,58.8235294117647
0.015,60.0,5.0,52.94117647058823
0.02,60.0,5.0,47.05882352941177
0.005,60.0,6.0,23.529411764705884
0.01,60.0,6.0,52.94117647058823
0.015,60.0,6.0,52.94117647058823
0.02,60.0,6.0,52.94117647058823
0.005,60.0,7.0,29.41176470588235
0.01,60.0,7.0,58.8235294117647
0.015,60.0,7.0,52.94117647058823
0.02,60.0,7.0,52.94117647058823
0.005,60.0,8.0,17.647058823529413
0.01,60.0,8.0,52.94117647058823
0.015,60.0,8.0,47.05882352941177
0.02,60.0,8.0,41.1764705882353
0.005,60.0,9.0,17.647058823529413
0.01,60.0,9.0,52.94117647058823
0.015,60.0,9.0,52.94117647058823
0.02,60.0,9.0,47.05882352941177
0.005,60.0,10.0,23.529411764705884
0.01,60.0,10.0,52.94117647058823
0.015,60.0,10.0,58.8235294117647
0.02,60.0,10.0,47.05882352941177
0.005,60.0,11.0,23.529411764705884
0.01,60.0,11.0,52.94117647058823
0.015,60.0,11.0,64.70588235294117
0.02,60.0,11.0,58.8235294117647
0.005,60.0,12.0,29.41176470588235
0.01,60.0,12.0,47.05882352941177
0.015,60.0,12.0,58.8235294117647
0.02,60.0,12.0,64.70588235294117
0.005,60.0,13.0,23.529411764705884
0.01,60.0,13.0,41.1764705882353
0.015,60.0,13.0,64.70588235294117
0.02,60.0,13.0,64.70588235294117
0.005,60.0,14.0,29.41176470588235
0.01,60.0,14.0,58.8235294117647
0.015,60.0,14.0,64.70588235294117
0.02,60.0,14.0,58.8235294117647
0.005,60.0,15.0,17.647058823529413
0.01,60.0,15.0,58.8235294117647
0.015,60.0,15.0,64.70588235294117
0.02,60.0,15.0,64.70588235294117
0.005,60.0,16.0,23.529411764705884
0.01,60.0,16.0,70.58823529411765
0.015,60.0,16.0,58.8235294117647
0.02,60.0,16.0,64.70588235294117
0.005,60.0,17.0,17.647058823529413
0.01,60.0,17.0,70.58823529411765
0.015,60.0,17.0,64.70588235294117
0.02,60.0,17.0,70.58823529411765
0.005,60.0,18.0,17.647058823529413
0.01,60.0,18.0,70.58823529411765
0.015,60.0,18.0,64.70588235294117
0.02,60.0,18.0,64.70588235294117
0.005,60.0,19.0,17.647058823529413
0.01,60.0,19.0,70.58823529411765
0.015,60.0,19.0,64.70588235294117
0.02,60.0,19.0,47.05882352941177
0.005,60.0,20.0,17.647058823529413
0.01,60.0,20.0,70.58823529411765
0.015,60.0,20.0,64.70588235294117
0.02,60.0,20.0,52.94117647058823
0.005,64.0,4.0,23.529411764705884
0.01,64.0,4.0,58.8235294117647
0.015,64.0,4.0,47.05882352941177
0.02,64.0,4.0,47.05882352941177
0.005,64.0,5.0,29.41176470588235
0.01,64.0,5.0,58.8235294117647
0.015,64.0,5.0,52.94117647058823
0.02,64.0,5.0,47.05882352941177
0.005,64.0,6.0,35.294117647058826
0.01,64.0,6.0,52.94117647058823
0.015,64.0,6.0,52.94117647058823
0.02,64.0,6.0,52.94117647058823
0.005,64.0,7.0,29.41176470588235
0.01,64.0,7.0,52.94117647058823
0.015,64.0,7.0,58.8235294117647
0.02,64.0,7.0,41.1764705882353
0.005,64.0,8.0,17.647058823529413
0.01,64.0,8.0,52.94117647058823
0.015,64.0,8.0,52.94117647058823
0.02,64.0,8.0,47.05882352941177
0.005,64.0,9.0,17.647058823529413
0.01,64.0,9.0,47.05882352941177
0.015,64.0,9.0,52.94117647058823
0.02,64.0,9.0,47.05882352941177
0.005,64.0,10.0,17.647058823529413
0.01,64.0,10.0,52.94117647058823
0.015,64.0,10.0,58.8235294117647
0.02,64.0,10.0,52.94117647058823
0.005,64.0,11.0,23.529411764705884
0.01,64.0,11.0,52.94117647058823
0.015,64.0,11.0,58.8235294117647
0.02,64.0,11.0,58.8235294117647
0.005,64.0,12.0,23.529411764705884
0.01,64.0,12.0,47.05882352941177
0.015,64.0,12.0,64.70588235294117
0.02,64.0,12.0,64.70588235294117
0.005,64.0,13.0,29.41176470588235
0.01,64.0,13.0,47.05882352941177
0.015,64.0,13.0,64.70588235294117
0.02,64.0,13.0,64.70588235294117
0.005,64.0,14.0,17.647058823529413
0.01,64.0,14.0,52.94117647058823
0.015,64.0,14.0,64.70588235294117
0.02,64.0,14.0,58.8235294117647
0.005,64.0,15.0,17.647058823529413
0.01,64.0,15.0,58.8235294117647
0.015,64.0,15.0,64.70588235294117
0.02,64.0,15.0,64.70588235294117
0.005,64.0,16.0,23.529411764705884
0.01,64.0,16.0,64.70588235294117
0.015,64.0,16.0,58.8235294117647
0.02,64.0,16.0,70.58823529411765
0.005,64.0,17.0,17.647058823529413
0.01,64.0,17.0,70.58823529411765
0.015,64.0,17.0,64.70588235294117
0.02,64.0,17.0,70.58823529411765
0.005,64.0,18.0,17.647058823529413
0.01,64.0,18.0,70.58823529411765
0.015,64.0,18.0,70.58823529411765
0.02,64.0,18.0,52.94117647058823
0.005,64.0,19.0,11.764705882352942
0.01,64.0,19.0,64.70588235294117
0.015,64.0,19.0,64.70588235294117
0.02,64.0,19.0,47.05882352941177
0.005,64.0,20.0,17.647058823529413
0.01,64.0,20.0,64.70588235294117
0.015,64.0,20.0,76.47058823529412
0.02,64.0,20.0,41.1764705882353
0.005,68.0,4.0,23.529411764705884
0.01,68.0,4.0,52.94117647058823
0.015,68.0,4.0,47.05882352941177
0.02,68.0,4.0,47.05882352941177
0.005,68.0,5.0,35.294117647058826
0.01,68.0,5.0,58.8235294117647
0.015,68.0,5.0,52.94117647058823
0.02,68.0,5.0,47.05882352941177
0.005,68.0,6.0,35.294117647058826
0.01,68.0,6.0,52.94117647058823
0.015,68.0,6.0,52.94117647058823
0.02,68.0,6.0,52.94117647058823
0.005,68.0,7.0,17.647058823529413
0.01,68.0,7.0,52.94117647058823
0.015,68.0,7.0,58.8235294117647
0.02,68.0,7.0,47.05882352941177
0.005,68.0,8.0,17.647058823529413
0.01,68.0,8.0,52.94117647058823
0.015,68.0,8.0,58.8235294117647
0.02,68.0,8.0,47.05882352941177
0.005,68.0,9.0,17.647058823529413
0.01,68.0,9.0,52.94117647058823
0.015,68.0,9.0,52.94117647058823
0.02,68.0,9.0,47.05882352941177
0.005,68.0,10.0,17.647058823529413
0.01,68.0,10.0,52.94117647058823
0.015,68.0,10.0,58.8235294117647
0.02,68.0,10.0,52.94117647058823
0.005,68.0,11.0,23.529411764705884
0.01,68.0,11.0,58.8235294117647
0.015,68.0,11.0,58.8235294117647
0.02,68.0,11.0,52.94117647058823
0.005,68.0,12.0,23.529411764705884
0.01,68.0,12.0,47.05882352941177
0.015,68.0,12.0,58.8235294117647
0.02,68.0,12.0,64.70588235294117
0.005,68.0,13.0,23.529411764705884
0.01,68.0,13.0,52.94117647058823
0.015,68.0,13.0,64.70588235294117
0.02,68.0,13.0,64.70588235294117
0.005,68.0,14.0,23.529411764705884
0.01,68.0,14.0,58.8235294117647
0.015,68.0,14.0,64.70588235294117
0.02,68.0,14.0,58.8235294117647
0.005,68.0,15.0,17.647058823529413
0.01,68.0,15.0,58.8235294117647
0.015,68.0,15.0,64.70588235294117
0.02,68.0,15.0,64.70588235294117
0.005,68.0,16.0,23.529411764705884
0.01,68.0,16.0,64.70588235294117
0.015,68.0,16.0,64.70588235294117
0.02,68.0,16.0,64.70588235294117
0.005,68.0,17.0,23.529411764705884
0.01,68.0,17.0,70.58823529411765
0.015,68.0,17.0,58.8235294117647
0.02,68.0,17.0,70.58823529411765
0.005,68.0,18.0,17.647058823529413
0.01,68.0,18.0,70.58823529411765
0.015,68.0,18.0,70.58823529411765
0.02,68.0,18.0,52.94117647058823
0.005,68.0,19.0,17.647058823529413
0.01,68.0,19.0,58.8235294117647
0.015,68.0,19.0,64.70588235294117
0.02,68.0,19.0,47.05882352941177
0.005,68.0,20.0,17.647058823529413
0.01,68.0,20.0,64.70588235294117
0.015,68.0,20.0,76.47058823529412
0.02,68.0,20.0,47.05882352941177
