k,points,radius,akurasi
9.0,40.0,7.0,54.54545454545455
1.0,40.0,8.0,68.18181818181819
3.0,40.0,8.0,63.63636363636363
5.0,40.0,8.0,54.54545454545455
7.0,40.0,8.0,68.18181818181819
9.0,40.0,8.0,68.18181818181819
1.0,40.0,9.0,72.72727272727273
3.0,40.0,9.0,77.27272727272727
5.0,40.0,9.0,63.63636363636363
7.0,40.0,9.0,59.09090909090909
9.0,40.0,9.0,59.09090909090909
1.0,40.0,10.0,68.18181818181819
3.0,40.0,10.0,77.27272727272727
5.0,40.0,10.0,77.27272727272727
7.0,40.0,10.0,63.63636363636363
9.0,40.0,10.0,68.18181818181819
1.0,40.0,11.0,86.36363636363636
3.0,40.0,11.0,81.81818181818181
5.0,40.0,11.0,81.81818181818181
7.0,40.0,11.0,72.72727272727273
9.0,40.0,11.0,68.18181818181819
1.0,40.0,12.0,81.81818181818181
3.0,40.0,12.0,81.81818181818181
5.0,40.0,12.0,72.72727272727273
7.0,40.0,12.0,81.81818181818181
9.0,40.0,12.0,72.72727272727273
1.0,40.0,13.0,77.27272727272727
3.0,40.0,13.0,72.72727272727273
5.0,40.0,13.0,77.27272727272727
7.0,40.0,13.0,68.18181818181819
9.0,40.0,13.0,68.18181818181819
1.0,40.0,14.0,86.36363636363636
3.0,40.0,14.0,81.81818181818181
5.0,40.0,14.0,77.27272727272727
7.0,40.0,14.0,77.27272727272727
9.0,40.0,14.0,72.72727272727273
1.0,40.0,15.0,86.36363636363636
3.0,40.0,15.0,81.81818181818181
5.0,40.0,15.0,77.27272727272727
7.0,40.0,15.0,72.72727272727273
9.0,40.0,15.0,72.72727272727273
1.0,40.0,16.0,77.27272727272727
3.0,40.0,16.0,81.81818181818181
5.0,40.0,16.0,77.27272727272727
7.0,40.0,16.0,77.27272727272727
9.0,40.0,16.0,68.18181818181819
1.0,40.0,17.0,81.81818181818181
3.0,40.0,17.0,77.27272727272727
5.0,40.0,17.0,63.63636363636363
7.0,40.0,17.0,72.72727272727273
9.0,40.0,17.0,68.18181818181819
1.0,40.0,18.0,77.27272727272727
3.0,40.0,18.0,68.18181818181819
5.0,40.0,18.0,68.18181818181819
7.0,40.0,18.0,72.72727272727273
9.0,40.0,18.0,63.63636363636363
1.0,40.0,19.0,77.27272727272727
3.0,40.0,19.0,63.63636363636363
5.0,40.0,19.0,59.09090909090909
7.0,40.0,19.0,63.63636363636363
9.0,40.0,19.0,59.09090909090909
1.0,40.0,20.0,81.81818181818181
3.0,40.0,20.0,68.18181818181819
5.0,40.0,20.0,63.63636363636363
7.0,40.0,20.0,68.18181818181819
9.0,40.0,20.0,59.09090909090909
1.0,44.0,4.0,63.63636363636363
3.0,44.0,4.0,72.72727272727273
5.0,44.0,4.0,59.09090909090909
7.0,44.0,4.0,59.09090909090909
9.0,44.0,4.0,59.09090909090909
1.0,44.0,5.0,63.63636363636363
3.0,44.0,5.0,63.63636363636363
5.0,44.0,5.0,59.09090909090909
7.0,44.0,5.0,63.63636363636363
9.0,44.0,5.0,63.63636363636363
1.0,44.0,6.0,68.18181818181819
3.0,44.0,6.0,72.72727272727273
5.0,44.0,6.0,77.27272727272727
7.0,44.0,6.0,72.72727272727273
9.0,44.0,6.0,68.18181818181819
1.0,44.0,7.0,68.18181818181819
3.0,44.0,7.0,68.18181818181819
5.0,44.0,7.0,59.09090909090909
7.0,44.0,7.0,54.54545454545455
9.0,44.0,7.0,63.63636363636363
1.0,44.0,8.0,72.72727272727273
3.0,44.0,8.0,68.18181818181819
5.0,44.0,8.0,54.54545454545455
7.0,44.0,8.0,54.54545454545455
9.0,44.0,8.0,63.63636363636363
1.0,44.0,9.0,63.63636363636363
3.0,44.0,9.0,77.27272727272727
5.0,44.0,9.0,63.63636363636363
7.0,44.0,9.0,59.09090909090909
9.0,44.0,9.0,59.09090909090909
1.0,44.0,10.0,72.72727272727273
3.0,44.0,10.0,72.72727272727273
5.0,44.0,10.0,77.27272727272727
7.0,44.0,10.0,77.27272727272727
9.0,44.0,10.0,72.72727272727273
1.0,44.0,11.0,77.27272727272727
3.0,44.0,11.0,77.27272727272727
5.0,44.0,11.0,77.27272727272727
7.0,44.0,11.0,72.72727272727273
9.0,44.0,11.0,68.18181818181819
1.0,44.0,12.0,77.27272727272727
3.0,44.0,12.0,72.72727272727273
5.0,44.0,12.0,72.72727272727273
7.0,44.0,12.0,68.18181818181819
9.0,44.0,12.0,77.27272727272727
1.0,44.0,13.0,86.36363636363636
3.0,44.0,13.0,86.36363636363636
5.0,44.0,13.0,81.81818181818181
7.0,44.0,13.0,72.72727272727273
9.0,44.0,13.0,77.27272727272727
1.0,44.0,14.0,77.27272727272727
3.0,44.0,14.0,86.36363636363636
5.0,44.0,14.0,72.72727272727273
7.0,44.0,14.0,72.72727272727273
9.0,44.0,14.0,68.18181818181819
1.0,44.0,15.0,86.36363636363636
3.0,44.0,15.0,77.27272727272727
5.0,44.0,15.0,77.27272727272727
7.0,44.0,15.0,77.27272727272727
9.0,44.0,15.0,72.72727272727273
1.0,44.0,16.0,81.81818181818181
3.0,44.0,16.0,81.81818181818181
5.0,44.0,16.0,81.81818181818181
7.0,44.0,16.0,68.18181818181819
9.0,44.0,16.0,72.72727272727273
1.0,44.0,17.0,72.72727272727273
3.0,44.0,17.0,81.81818181818181
5.0,44.0,17.0,72.72727272727273
7.0,44.0,17.0,77.27272727272727
9.0,44.0,17.0,72.72727272727273
1.0,44.0,18.0,77.27272727272727
3.0,44.0,18.0,77.27272727272727
5.0,44.0,18.0,63.63636363636363
7.0,44.0,18.0,77.27272727272727
9.0,44.0,18.0,72.72727272727273
1.0,44.0,19.0,86.36363636363636
3.0,44.0,19.0,77.27272727272727
5.0,44.0,19.0,68.18181818181819
7.0,44.0,19.0,77.27272727272727
9.0,44.0,19.0,72.72727272727273
1.0,44.0,20.0,86.36363636363636
3.0,44.0,20.0,72.72727272727273
5.0,44.0,20.0,72.72727272727273
7.0,44.0,20.0,63.63636363636363
9.0,44.0,20.0,72.72727272727273
1.0,48.0,4.0,68.18181818181819
3.0,48.0,4.0,72.72727272727273
5.0,48.0,4.0,54.54545454545455
7.0,48.0,4.0,59.09090909090909
9.0,48.0,4.0,50.0
1.0,48.0,5.0,68.18181818181819
3.0,48.0,5.0,63.63636363636363
5.0,48.0,5.0,59.09090909090909
7.0,48.0,5.0,59.09090909090909
9.0,48.0,5.0,59.09090909090909
1.0,48.0,6.0,68.18181818181819
3.0,48.0,6.0,63.63636363636363
5.0,48.0,6.0,63.63636363636363
7.0,48.0,6.0,63.63636363636363
9.0,48.0,6.0,50.0
1.0,48.0,7.0,68.18181818181819
3.0,48.0,7.0,63.63636363636363
5.0,48.0,7.0,63.63636363636363
7.0,48.0,7.0,54.54545454545455
9.0,48.0,7.0,54.54545454545455
1.0,48.0,8.0,59.09090909090909
3.0,48.0,8.0,59.09090909090909
5.0,48.0,8.0,54.54545454545455
7.0,48.0,8.0,54.54545454545455
9.0,48.0,8.0,63.63636363636363
1.0,48.0,9.0,77.27272727272727
3.0,48.0,9.0,77.27272727272727
5.0,48.0,9.0,68.18181818181819
7.0,48.0,9.0,50.0
9.0,48.0,9.0,59.09090909090909
1.0,48.0,10.0,59.09090909090909
3.0,48.0,10.0,68.18181818181819
5.0,48.0,10.0,63.63636363636363
7.0,48.0,10.0,54.54545454545455
9.0,48.0,10.0,59.09090909090909
1.0,48.0,11.0,72.72727272727273
3.0,48.0,11.0,81.81818181818181
5.0,48.0,11.0,77.27272727272727
7.0,48.0,11.0,77.27272727272727
9.0,48.0,11.0,72.72727272727273
1.0,48.0,12.0,86.36363636363636
3.0,48.0,12.0,86.36363636363636
5.0,48.0,12.0,77.27272727272727
7.0,48.0,12.0,68.18181818181819
9.0,48.0,12.0,68.18181818181819
1.0,48.0,13.0,81.81818181818181
3.0,48.0,13.0,81.81818181818181
5.0,48.0,13.0,77.27272727272727
7.0,48.0,13.0,72.72727272727273
9.0,48.0,13.0,68.18181818181819
1.0,48.0,14.0,81.81818181818181
3.0,48.0,14.0,77.27272727272727
5.0,48.0,14.0,68.18181818181819
7.0,48.0,14.0,68.18181818181819
9.0,48.0,14.0,68.18181818181819
1.0,48.0,15.0,72.72727272727273
3.0,48.0,15.0,72.72727272727273
5.0,48.0,15.0,68.18181818181819
7.0,48.0,15.0,68.18181818181819
9.0,48.0,15.0,63.63636363636363
1.0,48.0,16.0,77.27272727272727
3.0,48.0,16.0,77.27272727272727
5.0,48.0,16.0,68.18181818181819
7.0,48.0,16.0,68.18181818181819
9.0,48.0,16.0,72.72727272727273
1.0,48.0,17.0,81.81818181818181
3.0,48.0,17.0,77.27272727272727
5.0,48.0,17.0,68.18181818181819
7.0,48.0,17.0,77.27272727272727
9.0,48.0,17.0,72.72727272727273
1.0,48.0,18.0,81.81818181818181
3.0,48.0,18.0,68.18181818181819
5.0,48.0,18.0,68.18181818181819
7.0,48.0,18.0,72.72727272727273
9.0,48.0,18.0,63.63636363636363
1.0,48.0,19.0,81.81818181818181
3.0,48.0,19.0,81.81818181818181
5.0,48.0,19.0,59.09090909090909
7.0,48.0,19.0,72.72727272727273
9.0,48.0,19.0,68.18181818181819
1.0,48.0,20.0,81.81818181818181
3.0,48.0,20.0,72.72727272727273
5.0,48.0,20.0,63.63636363636363
7.0,48.0,20.0,63.63636363636363
9.0,48.0,20.0,68.18181818181819
1.0,52.0,4.0,54.54545454545455
3.0,52.0,4.0,59.09090909090909
5.0,52.0,4.0,59.09090909090909
7.0,52.0,4.0,63.63636363636363
9.0,52.0,4.0,54.54545454545455
1.0,52.0,5.0,54.54545454545455
3.0,52.0,5.0,59.09090909090909
5.0,52.0,5.0,59.09090909090909
7.0,52.0,5.0,59.09090909090909
9.0,52.0,5.0,63.63636363636363
1.0,52.0,6.0,72.72727272727273
3.0,52.0,6.0,59.09090909090909
5.0,52.0,6.0,72.72727272727273
7.0,52.0,6.0,68.18181818181819
9.0,52.0,6.0,68.18181818181819
1.0,52.0,7.0,68.18181818181819
3.0,52.0,7.0,54.54545454545455
5.0,52.0,7.0,54.54545454545455
7.0,52.0,7.0,54.54545454545455
9.0,52.0,7.0,50.0
1.0,52.0,8.0,68.18181818181819
3.0,52.0,8.0,68.18181818181819
5.0,52.0,8.0,63.63636363636363
7.0,52.0,8.0,50.0
9.0,52.0,8.0,63.63636363636363
1.0,52.0,9.0,68.18181818181819
3.0,52.0,9.0,68.18181818181819
5.0,52.0,9.0,54.54545454545455
7.0,52.0,9.0,50.0
9.0,52.0,9.0,59.09090909090909
1.0,52.0,10.0,68.18181818181819
3.0,52.0,10.0,77.27272727272727
5.0,52.0,10.0,63.63636363636363
7.0,52.0,10.0,72.72727272727273
9.0,52.0,10.0,63.63636363636363
1.0,52.0,11.0,68.18181818181819
3.0,52.0,11.0,68.18181818181819
5.0,52.0,11.0,54.54545454545455
7.0,52.0,11.0,63.63636363636363
9.0,52.0,11.0,63.63636363636363
1.0,52.0,12.0,77.27272727272727
3.0,52.0,12.0,68.18181818181819
5.0,52.0,12.0,63.63636363636363
7.0,52.0,12.0,72.72727272727273
9.0,52.0,12.0,72.72727272727273
1.0,52.0,13.0,81.81818181818181
3.0,52.0,13.0,72.72727272727273
5.0,52.0,13.0,77.27272727272727
7.0,52.0,13.0,81.81818181818181
9.0,52.0,13.0,72.72727272727273
1.0,52.0,14.0,77.27272727272727
3.0,52.0,14.0,72.72727272727273
5.0,52.0,14.0,72.72727272727273
7.0,52.0,14.0,68.18181818181819
9.0,52.0,14.0,68.18181818181819
1.0,52.0,15.0,72.72727272727273
3.0,52.0,15.0,77.27272727272727
5.0,52.0,15.0,72.72727272727273
7.0,52.0,15.0,77.27272727272727
9.0,52.0,15.0,68.18181818181819
1.0,52.0,16.0,81.81818181818181
3.0,52.0,16.0,81.81818181818181
5.0,52.0,16.0,72.72727272727273
7.0,52.0,16.0,72.72727272727273
9.0,52.0,16.0,77.27272727272727
1.0,52.0,17.0,72.72727272727273
3.0,52.0,17.0,59.09090909090909
5.0,52.0,17.0,68.18181818181819
7.0,52.0,17.0,63.63636363636363
9.0,52.0,17.0,68.18181818181819
1.0,52.0,18.0,81.81818181818181
3.0,52.0,18.0,72.72727272727273
5.0,52.0,18.0,72.72727272727273
7.0,52.0,18.0,77.27272727272727
9.0,52.0,18.0,72.72727272727273
1.0,52.0,19.0,81.81818181818181
3.0,52.0,19.0,72.72727272727273
5.0,52.0,19.0,68.18181818181819
7.0,52.0,19.0,77.27272727272727
9.0,52.0,19.0,63.63636363636363
1.0,52.0,20.0,86.36363636363636
3.0,52.0,20.0,77.27272727272727
5.0,52.0,20.0,68.18181818181819
7.0,52.0,20.0,63.63636363636363
9.0,52.0,20.0,54.54545454545455
1.0,56.0,4.0,68.18181818181819
3.0,56.0,4.0,68.18181818181819
5.0,56.0,4.0,45.45454545454545
7.0,56.0,4.0,59.09090909090909
9.0,56.0,4.0,54.54545454545455
1.0,56.0,5.0,63.63636363636363
3.0,56.0,5.0,72.72727272727273
5.0,56.0,5.0,68.18181818181819
7.0,56.0,5.0,54.54545454545455
9.0,56.0,5.0,68.18181818181819
1.0,56.0,6.0,72.72727272727273
3.0,56.0,6.0,81.81818181818181
5.0,56.0,6.0,68.18181818181819
7.0,56.0,6.0,68.18181818181819
9.0,56.0,6.0,54.54545454545455
1.0,56.0,7.0,68.18181818181819
3.0,56.0,7.0,59.09090909090909
5.0,56.0,7.0,63.63636363636363
7.0,56.0,7.0,68.18181818181819
9.0,56.0,7.0,63.63636363636363
1.0,56.0,8.0,63.63636363636363
3.0,56.0,8.0,68.18181818181819
5.0,56.0,8.0,59.09090909090909
7.0,56.0,8.0,59.09090909090909
9.0,56.0,8.0,59.09090909090909
1.0,56.0,9.0,63.63636363636363
3.0,56.0,9.0,68.18181818181819
5.0,56.0,9.0,59.09090909090909
7.0,56.0,9.0,68.18181818181819
9.0,56.0,9.0,68.18181818181819
1.0,56.0,10.0,63.63636363636363
3.0,56.0,10.0,68.18181818181819
5.0,56.0,10.0,63.63636363636363
7.0,56.0,10.0,59.09090909090909
9.0,56.0,10.0,63.63636363636363
1.0,56.0,11.0,72.72727272727273
3.0,56.0,11.0,72.72727272727273
5.0,56.0,11.0,72.72727272727273
7.0,56.0,11.0,68.18181818181819
9.0,56.0,11.0,63.63636363636363
1.0,56.0,12.0,81.81818181818181
3.0,56.0,12.0,81.81818181818181
5.0,56.0,12.0,77.27272727272727
7.0,56.0,12.0,68.18181818181819
9.0,56.0,12.0,68.18181818181819
1.0,56.0,13.0,81.81818181818181
3.0,56.0,13.0,81.81818181818181
5.0,56.0,13.0,72.72727272727273
7.0,56.0,13.0,72.72727272727273
9.0,56.0,13.0,63.63636363636363
1.0,56.0,14.0,77.27272727272727
3.0,56.0,14.0,68.18181818181819
5.0,56.0,14.0,68.18181818181819
7.0,56.0,14.0,68.18181818181819
9.0,56.0,14.0,63.63636363636363
1.0,56.0,15.0,72.72727272727273
3.0,56.0,15.0,68.18181818181819
5.0,56.0,15.0,72.72727272727273
7.0,56.0,15.0,72.72727272727273
9.0,56.0,15.0,72.72727272727273
1.0,56.0,16.0,72.72727272727273
3.0,56.0,16.0,68.18181818181819
5.0,56.0,16.0,68.18181818181819
7.0,56.0,16.0,68.18181818181819
9.0,56.0,16.0,68.18181818181819
1.0,56.0,17.0,81.81818181818181
3.0,56.0,17.0,72.72727272727273
5.0,56.0,17.0,68.18181818181819
7.0,56.0,17.0,63.63636363636363
9.0,56.0,17.0,68.18181818181819
1.0,56.0,18.0,72.72727272727273
3.0,56.0,18.0,68.18181818181819
5.0,56.0,18.0,63.63636363636363
7.0,56.0,18.0,63.63636363636363
9.0,56.0,18.0,63.63636363636363
1.0,56.0,19.0,81.81818181818181
3.0,56.0,19.0,63.63636363636363
5.0,56.0,19.0,63.63636363636363
7.0,56.0,19.0,68.18181818181819
9.0,56.0,19.0,68.18181818181819
1.0,56.0,20.0,81.81818181818181
3.0,56.0,20.0,72.72727272727273
5.0,56.0,20.0,68.18181818181819
7.0,56.0,20.0,68.18181818181819
9.0,56.0,20.0,59.09090909090909
1.0,60.0,4.0,63.63636363636363
3.0,60.0,4.0,59.09090909090909
5.0,60.0,4.0,54.54545454545455
7.0,60.0,4.0,54.54545454545455
9.0,60.0,4.0,45.45454545454545
1.0,60.0,5.0,68.18181818181819
3.0,60.0,5.0,63.63636363636363
5.0,60.0,5.0,68.18181818181819
7.0,60.0,5.0,59.09090909090909
9.0,60.0,5.0,59.09090909090909
1.0,60.0,6.0,72.72727272727273
3.0,60.0,6.0,59.09090909090909
5.0,60.0,6.0,63.63636363636363
7.0,60.0,6.0,63.63636363636363
9.0,60.0,6.0,54.54545454545455
1.0,60.0,7.0,72.72727272727273
3.0,60.0,7.0,59.09090909090909
5.0,60.0,7.0,54.54545454545455
7.0,60.0,7.0,59.09090909090909
9.0,60.0,7.0,54.54545454545455
1.0,60.0,8.0,68.18181818181819
3.0,60.0,8.0,63.63636363636363
5.0,60.0,8.0,63.63636363636363
7.0,60.0,8.0,54.54545454545455
9.0,60.0,8.0,59.09090909090909
1.0,60.0,9.0,68.18181818181819
3.0,60.0,9.0,63.63636363636363
5.0,60.0,9.0,63.63636363636363
7.0,60.0,9.0,68.18181818181819
9.0,60.0,9.0,63.63636363636363
1.0,60.0,10.0,63.63636363636363
3.0,60.0,10.0,68.18181818181819
5.0,60.0,10.0,63.63636363636363
7.0,60.0,10.0,50.0
9.0,60.0,10.0,54.54545454545455
1.0,60.0,11.0,72.72727272727273
3.0,60.0,11.0,72.72727272727273
5.0,60.0,11.0,72.72727272727273
7.0,60.0,11.0,72.72727272727273
9.0,60.0,11.0,68.18181818181819
1.0,60.0,12.0,81.81818181818181
3.0,60.0,12.0,72.72727272727273
5.0,60.0,12.0,63.63636363636363
7.0,60.0,12.0,68.18181818181819
9.0,60.0,12.0,54.54545454545455
1.0,60.0,13.0,68.18181818181819
3.0,60.0,13.0,81.81818181818181
5.0,60.0,13.0,72.72727272727273
7.0,60.0,13.0,72.72727272727273
9.0,60.0,13.0,63.63636363636363
1.0,60.0,14.0,77.27272727272727
3.0,60.0,14.0,77.27272727272727
5.0,60.0,14.0,77.27272727272727
7.0,60.0,14.0,68.18181818181819
9.0,60.0,14.0,63.63636363636363
1.0,60.0,15.0,77.27272727272727
3.0,60.0,15.0,68.18181818181819
5.0,60.0,15.0,63.63636363636363
7.0,60.0,15.0,63.63636363636363
9.0,60.0,15.0,63.63636363636363
1.0,60.0,16.0,72.72727272727273
3.0,60.0,16.0,68.18181818181819
5.0,60.0,16.0,63.63636363636363
7.0,60.0,16.0,68.18181818181819
9.0,60.0,16.0,72.72727272727273
1.0,60.0,17.0,77.27272727272727
3.0,60.0,17.0,72.72727272727273
5.0,60.0,17.0,68.18181818181819
7.0,60.0,17.0,68.18181818181819
9.0,60.0,17.0,68.18181818181819
1.0,60.0,18.0,77.27272727272727
3.0,60.0,18.0,77.27272727272727
5.0,60.0,18.0,72.72727272727273
7.0,60.0,18.0,68.18181818181819
9.0,60.0,18.0,59.09090909090909
1.0,60.0,19.0,81.81818181818181
3.0,60.0,19.0,68.18181818181819
5.0,60.0,19.0,54.54545454545455
7.0,60.0,19.0,59.09090909090909
9.0,60.0,19.0,59.09090909090909
1.0,60.0,20.0,77.27272727272727
3.0,60.0,20.0,77.27272727272727
5.0,60.0,20.0,59.09090909090909
7.0,60.0,20.0,63.63636363636363
9.0,60.0,20.0,54.54545454545455
1.0,64.0,4.0,72.72727272727273
3.0,64.0,4.0,72.72727272727273
5.0,64.0,4.0,54.54545454545455
7.0,64.0,4.0,54.54545454545455
9.0,64.0,4.0,54.54545454545455
1.0,64.0,5.0,54.54545454545455
3.0,64.0,5.0,63.63636363636363
5.0,64.0,5.0,59.09090909090909
7.0,64.0,5.0,54.54545454545455
9.0,64.0,5.0,54.54545454545455
1.0,64.0,6.0,72.72727272727273
3.0,64.0,6.0,72.72727272727273
5.0,64.0,6.0,68.18181818181819
7.0,64.0,6.0,63.63636363636363
9.0,64.0,6.0,54.54545454545455
1.0,64.0,7.0,59.09090909090909
3.0,64.0,7.0,59.09090909090909
5.0,64.0,7.0,63.63636363636363
7.0,64.0,7.0,63.63636363636363
9.0,64.0,7.0,54.54545454545455
1.0,64.0,8.0,59.09090909090909
3.0,64.0,8.0,63.63636363636363
5.0,64.0,8.0,50.0
7.0,64.0,8.0,50.0
9.0,64.0,8.0,54.54545454545455
1.0,64.0,9.0,72.72727272727273
3.0,64.0,9.0,72.72727272727273
5.0,64.0,9.0,59.09090909090909
7.0,64.0,9.0,63.63636363636363
9.0,64.0,9.0,54.54545454545455
1.0,64.0,10.0,68.18181818181819
3.0,64.0,10.0,63.63636363636363
5.0,64.0,10.0,68.18181818181819
7.0,64.0,10.0,59.09090909090909
9.0,64.0,10.0,54.54545454545455
1.0,64.0,11.0,68.18181818181819
3.0,64.0,11.0,63.63636363636363
5.0,64.0,11.0,59.09090909090909
7.0,64.0,11.0,45.45454545454545
9.0,64.0,11.0,45.45454545454545
1.0,64.0,12.0,72.72727272727273
3.0,64.0,12.0,72.72727272727273
5.0,64.0,12.0,77.27272727272727
7.0,64.0,12.0,68.18181818181819
9.0,64.0,12.0,59.09090909090909
1.0,64.0,13.0,77.27272727272727
3.0,64.0,13.0,77.27272727272727
5.0,64.0,13.0,68.18181818181819
7.0,64.0,13.0,63.63636363636363
9.0,64.0,13.0,59.09090909090909
1.0,64.0,14.0,77.27272727272727
3.0,64.0,14.0,68.18181818181819
5.0,64.0,14.0,63.63636363636363
7.0,64.0,14.0,63.63636363636363
9.0,64.0,14.0,68.18181818181819
1.0,64.0,15.0,77.27272727272727
3.0,64.0,15.0,68.18181818181819
5.0,64.0,15.0,59.09090909090909
7.0,64.0,15.0,59.09090909090909
9.0,64.0,15.0,72.72727272727273
1.0,64.0,16.0,81.81818181818181
3.0,64.0,16.0,72.72727272727273
5.0,64.0,16.0,68.18181818181819
7.0,64.0,16.0,68.18181818181819
9.0,64.0,16.0,68.18181818181819
1.0,64.0,17.0,77.27272727272727
3.0,64.0,17.0,77.27272727272727
5.0,64.0,17.0,59.09090909090909
7.0,64.0,17.0,68.18181818181819
9.0,64.0,17.0,72.72727272727273
1.0,64.0,18.0,86.36363636363636
3.0,64.0,18.0,68.18181818181819
5.0,64.0,18.0,68.18181818181819
7.0,64.0,18.0,63.63636363636363
9.0,64.0,18.0,54.54545454545455
1.0,64.0,19.0,81.81818181818181
3.0,64.0,19.0,68.18181818181819
5.0,64.0,19.0,63.63636363636363
7.0,64.0,19.0,63.63636363636363
9.0,64.0,19.0,63.63636363636363
1.0,64.0,20.0,81.81818181818181
3.0,64.0,20.0,77.27272727272727
5.0,64.0,20.0,54.54545454545455
7.0,64.0,20.0,68.18181818181819
9.0,64.0,20.0,68.18181818181819
1.0,68.0,4.0,68.18181818181819
3.0,68.0,4.0,68.18181818181819
5.0,68.0,4.0,59.09090909090909
7.0,68.0,4.0,59.09090909090909
9.0,68.0,4.0,54.54545454545455
1.0,68.0,5.0,63.63636363636363
3.0,68.0,5.0,72.72727272727273
5.0,68.0,5.0,68.18181818181819
7.0,68.0,5.0,68.18181818181819
9.0,68.0,5.0,63.63636363636363
1.0,68.0,6.0,59.09090909090909
3.0,68.0,6.0,68.18181818181819
5.0,68.0,6.0,63.63636363636363
7.0,68.0,6.0,68.18181818181819
9.0,68.0,6.0,54.54545454545455
1.0,68.0,7.0,59.09090909090909
3.0,68.0,7.0,63.63636363636363
5.0,68.0,7.0,59.09090909090909
7.0,68.0,7.0,63.63636363636363
9.0,68.0,7.0,59.09090909090909
1.0,68.0,8.0,63.63636363636363
3.0,68.0,8.0,54.54545454545455
5.0,68.0,8.0,63.63636363636363
7.0,68.0,8.0,59.09090909090909
9.0,68.0,8.0,59.09090909090909
1.0,68.0,9.0,54.54545454545455
3.0,68.0,9.0,72.72727272727273
5.0,68.0,9.0,54.54545454545455
7.0,68.0,9.0,59.09090909090909
9.0,68.0,9.0,50.0
1.0,68.0,10.0,68.18181818181819
3.0,68.0,10.0,72.72727272727273
5.0,68.0,10.0,59.09090909090909
7.0,68.0,10.0,54.54545454545455
9.0,68.0,10.0,59.09090909090909
1.0,68.0,11.0,68.18181818181819
3.0,68.0,11.0,72.72727272727273
5.0,68.0,11.0,59.09090909090909
7.0,68.0,11.0,50.0
9.0,68.0,11.0,45.45454545454545
1.0,68.0,12.0,68.18181818181819
3.0,68.0,12.0,68.18181818181819
5.0,68.0,12.0,63.63636363636363
7.0,68.0,12.0,59.09090909090909
9.0,68.0,12.0,54.54545454545455
1.0,68.0,13.0,81.81818181818181
3.0,68.0,13.0,68.18181818181819
5.0,68.0,13.0,68.18181818181819
7.0,68.0,13.0,68.18181818181819
9.0,68.0,13.0,63.63636363636363
1.0,68.0,14.0,72.72727272727273
3.0,68.0,14.0,54.54545454545455
5.0,68.0,14.0,59.09090909090909
7.0,68.0,14.0,68.18181818181819
9.0,68.0,14.0,63.63636363636363
1.0,68.0,15.0,81.81818181818181
3.0,68.0,15.0,72.72727272727273
5.0,68.0,15.0,63.63636363636363
7.0,68.0,15.0,63.63636363636363
9.0,68.0,15.0,63.63636363636363
1.0,68.0,16.0,81.81818181818181
3.0,68.0,16.0,72.72727272727273
5.0,68.0,16.0,72.72727272727273
7.0,68.0,16.0,68.18181818181819
9.0,68.0,16.0,72.72727272727273
1.0,68.0,17.0,77.27272727272727
3.0,68.0,17.0,63.63636363636363
5.0,68.0,17.0,68.18181818181819
7.0,68.0,17.0,63.63636363636363
9.0,68.0,17.0,68.18181818181819
1.0,68.0,18.0,77.27272727272727
3.0,68.0,18.0,77.27272727272727
5.0,68.0,18.0,72.72727272727273
7.0,68.0,18.0,68.18181818181819
9.0,68.0,18.0,68.18181818181819
1.0,68.0,19.0,77.27272727272727
3.0,68.0,19.0,77.27272727272727
5.0,68.0,19.0,68.18181818181819
7.0,68.0,19.0,72.72727272727273
9.0,68.0,19.0,72.72727272727273
1.0,68.0,20.0,68.18181818181819
3.0,68.0,20.0,77.27272727272727
5.0,68.0,20.0,68.18181818181819
7.0,68.0,20.0,72.72727272727273
9.0,68.0,20.0,63.63636363636363
