k,points,radius,akurasi
1.0,12.0,7.0,70.58823529411765
3.0,12.0,7.0,70.58823529411765
5.0,12.0,7.0,70.58823529411765
7.0,12.0,7.0,70.58823529411765
9.0,12.0,7.0,64.70588235294117
1.0,12.0,8.0,64.70588235294117
3.0,12.0,8.0,76.47058823529412
5.0,12.0,8.0,64.70588235294117
7.0,12.0,8.0,64.70588235294117
9.0,12.0,8.0,64.70588235294117
1.0,12.0,9.0,70.58823529411765
3.0,12.0,9.0,64.70588235294117
5.0,12.0,9.0,64.70588235294117
7.0,12.0,9.0,64.70588235294117
9.0,12.0,9.0,64.70588235294117
1.0,12.0,10.0,70.58823529411765
3.0,12.0,10.0,64.70588235294117
5.0,12.0,10.0,64.70588235294117
7.0,12.0,10.0,64.70588235294117
9.0,12.0,10.0,70.58823529411765
1.0,12.0,11.0,70.58823529411765
3.0,12.0,11.0,76.47058823529412
5.0,12.0,11.0,70.58823529411765
7.0,12.0,11.0,76.47058823529412
9.0,12.0,11.0,70.58823529411765
1.0,12.0,12.0,76.47058823529412
3.0,12.0,12.0,76.47058823529412
5.0,12.0,12.0,76.47058823529412
7.0,12.0,12.0,76.47058823529412
9.0,12.0,12.0,70.58823529411765
1.0,12.0,13.0,82.3529411764706
3.0,12.0,13.0,82.3529411764706
5.0,12.0,13.0,76.47058823529412
7.0,12.0,13.0,76.47058823529412
9.0,12.0,13.0,70.58823529411765
1.0,12.0,14.0,82.3529411764706
3.0,12.0,14.0,82.3529411764706
5.0,12.0,14.0,76.47058823529412
7.0,12.0,14.0,76.47058823529412
9.0,12.0,14.0,70.58823529411765
1.0,12.0,15.0,82.3529411764706
3.0,12.0,15.0,82.3529411764706
5.0,12.0,15.0,76.47058823529412
7.0,12.0,15.0,76.47058823529412
9.0,12.0,15.0,70.58823529411765
1.0,12.0,16.0,82.3529411764706
3.0,12.0,16.0,82.3529411764706
5.0,12.0,16.0,82.3529411764706
7.0,12.0,16.0,70.58823529411765
9.0,12.0,16.0,70.58823529411765
1.0,12.0,17.0,82.3529411764706
3.0,12.0,17.0,76.47058823529412
5.0,12.0,17.0,70.58823529411765
7.0,12.0,17.0,70.58823529411765
9.0,12.0,17.0,70.58823529411765
1.0,12.0,18.0,82.3529411764706
3.0,12.0,18.0,76.47058823529412
5.0,12.0,18.0,76.47058823529412
7.0,12.0,18.0,70.58823529411765
9.0,12.0,18.0,70.58823529411765
1.0,12.0,19.0,82.3529411764706
3.0,12.0,19.0,82.3529411764706
5.0,12.0,19.0,82.3529411764706
7.0,12.0,19.0,70.58823529411765
9.0,12.0,19.0,70.58823529411765
1.0,12.0,20.0,82.3529411764706
3.0,12.0,20.0,82.3529411764706
5.0,12.0,20.0,76.47058823529412
7.0,12.0,20.0,64.70588235294117
9.0,12.0,20.0,70.58823529411765
1.0,16.0,4.0,76.47058823529412
3.0,16.0,4.0,76.47058823529412
5.0,16.0,4.0,70.58823529411765
7.0,16.0,4.0,70.58823529411765
9.0,16.0,4.0,52.94117647058823
1.0,16.0,5.0,76.47058823529412
3.0,16.0,5.0,76.47058823529412
5.0,16.0,5.0,64.70588235294117
7.0,16.0,5.0,70.58823529411765
9.0,16.0,5.0,52.94117647058823
1.0,16.0,6.0,64.70588235294117
3.0,16.0,6.0,70.58823529411765
5.0,16.0,6.0,70.58823529411765
7.0,16.0,6.0,64.70588235294117
9.0,16.0,6.0,58.8235294117647
1.0,16.0,7.0,64.70588235294117
3.0,16.0,7.0,64.70588235294117
5.0,16.0,7.0,64.70588235294117
7.0,16.0,7.0,64.70588235294117
9.0,16.0,7.0,64.70588235294117
1.0,16.0,8.0,64.70588235294117
3.0,16.0,8.0,64.70588235294117
5.0,16.0,8.0,64.70588235294117
7.0,16.0,8.0,64.70588235294117
9.0,16.0,8.0,64.70588235294117
1.0,16.0,9.0,70.58823529411765
3.0,16.0,9.0,64.70588235294117
5.0,16.0,9.0,70.58823529411765
7.0,16.0,9.0,64.70588235294117
9.0,16.0,9.0,70.58823529411765
1.0,16.0,10.0,70.58823529411765
3.0,16.0,10.0,64.70588235294117
5.0,16.0,10.0,70.58823529411765
7.0,16.0,10.0,64.70588235294117
9.0,16.0,10.0,70.58823529411765
1.0,16.0,11.0,70.58823529411765
3.0,16.0,11.0,70.58823529411765
5.0,16.0,11.0,70.58823529411765
7.0,16.0,11.0,70.58823529411765
9.0,16.0,11.0,64.70588235294117
1.0,16.0,12.0,70.58823529411765
3.0,16.0,12.0,64.70588235294117
5.0,16.0,12.0,70.58823529411765
7.0,16.0,12.0,76.47058823529412
9.0,16.0,12.0,70.58823529411765
1.0,16.0,13.0,82.3529411764706
3.0,16.0,13.0,70.58823529411765
5.0,16.0,13.0,70.58823529411765
7.0,16.0,13.0,76.47058823529412
9.0,16.0,13.0,70.58823529411765
1.0,16.0,14.0,82.3529411764706
3.0,16.0,14.0,76.47058823529412
5.0,16.0,14.0,70.58823529411765
7.0,16.0,14.0,76.47058823529412
9.0,16.0,14.0,64.70588235294117
1.0,16.0,15.0,82.3529411764706
3.0,16.0,15.0,76.47058823529412
5.0,16.0,15.0,76.47058823529412
7.0,16.0,15.0,70.58823529411765
9.0,16.0,15.0,58.8235294117647
1.0,16.0,16.0,82.3529411764706
3.0,16.0,16.0,76.47058823529412
5.0,16.0,16.0,70.58823529411765
7.0,16.0,16.0,70.58823529411765
9.0,16.0,16.0,64.70588235294117
1.0,16.0,17.0,82.3529411764706
3.0,16.0,17.0,76.47058823529412
5.0,16.0,17.0,70.58823529411765
7.0,16.0,17.0,70.58823529411765
9.0,16.0,17.0,64.70588235294117
1.0,16.0,18.0,82.3529411764706
3.0,16.0,18.0,76.47058823529412
5.0,16.0,18.0,70.58823529411765
7.0,16.0,18.0,70.58823529411765
9.0,16.0,18.0,70.58823529411765
1.0,16.0,19.0,82.3529411764706
3.0,16.0,19.0,76.47058823529412
5.0,16.0,19.0,70.58823529411765
7.0,16.0,19.0,70.58823529411765
9.0,16.0,19.0,70.58823529411765
1.0,16.0,20.0,82.3529411764706
3.0,16.0,20.0,76.47058823529412
5.0,16.0,20.0,70.58823529411765
7.0,16.0,20.0,70.58823529411765
9.0,16.0,20.0,70.58823529411765
1.0,20.0,4.0,70.58823529411765
3.0,20.0,4.0,70.58823529411765
5.0,20.0,4.0,70.58823529411765
7.0,20.0,4.0,64.70588235294117
9.0,20.0,4.0,47.05882352941177
1.0,20.0,5.0,58.8235294117647
3.0,20.0,5.0,70.58823529411765
5.0,20.0,5.0,58.8235294117647
7.0,20.0,5.0,64.70588235294117
9.0,20.0,5.0,52.94117647058823
1.0,20.0,6.0,64.70588235294117
3.0,20.0,6.0,64.70588235294117
5.0,20.0,6.0,64.70588235294117
7.0,20.0,6.0,64.70588235294117
9.0,20.0,6.0,52.94117647058823
1.0,20.0,7.0,64.70588235294117
3.0,20.0,7.0,64.70588235294117
5.0,20.0,7.0,64.70588235294117
7.0,20.0,7.0,58.8235294117647
9.0,20.0,7.0,47.05882352941177
1.0,20.0,8.0,64.70588235294117
3.0,20.0,8.0,64.70588235294117
5.0,20.0,8.0,64.70588235294117
7.0,20.0,8.0,64.70588235294117
9.0,20.0,8.0,64.70588235294117
1.0,20.0,9.0,64.70588235294117
3.0,20.0,9.0,64.70588235294117
5.0,20.0,9.0,64.70588235294117
7.0,20.0,9.0,64.70588235294117
9.0,20.0,9.0,64.70588235294117
1.0,20.0,10.0,64.70588235294117
3.0,20.0,10.0,64.70588235294117
5.0,20.0,10.0,64.70588235294117
7.0,20.0,10.0,64.70588235294117
9.0,20.0,10.0,64.70588235294117
1.0,20.0,11.0,70.58823529411765
3.0,20.0,11.0,64.70588235294117
5.0,20.0,11.0,70.58823529411765
7.0,20.0,11.0,70.58823529411765
9.0,20.0,11.0,64.70588235294117
1.0,20.0,12.0,64.70588235294117
3.0,20.0,12.0,64.70588235294117
5.0,20.0,12.0,64.70588235294117
7.0,20.0,12.0,64.70588235294117
9.0,20.0,12.0,58.8235294117647
1.0,20.0,13.0,76.47058823529412
3.0,20.0,13.0,64.70588235294117
5.0,20.0,13.0,70.58823529411765
7.0,20.0,13.0,64.70588235294117
9.0,20.0,13.0,58.8235294117647
1.0,20.0,14.0,76.47058823529412
3.0,20.0,14.0,70.58823529411765
5.0,20.0,14.0,70.58823529411765
7.0,20.0,14.0,70.58823529411765
9.0,20.0,14.0,70.58823529411765
1.0,20.0,15.0,76.47058823529412
3.0,20.0,15.0,70.58823529411765
5.0,20.0,15.0,70.58823529411765
7.0,20.0,15.0,70.58823529411765
9.0,20.0,15.0,52.94117647058823
1.0,20.0,16.0,82.3529411764706
3.0,20.0,16.0,64.70588235294117
5.0,20.0,16.0,70.58823529411765
7.0,20.0,16.0,64.70588235294117
9.0,20.0,16.0,58.8235294117647
1.0,20.0,17.0,82.3529411764706
3.0,20.0,17.0,76.47058823529412
5.0,20.0,17.0,70.58823529411765
7.0,20.0,17.0,70.58823529411765
9.0,20.0,17.0,64.70588235294117
1.0,20.0,18.0,82.3529411764706
3.0,20.0,18.0,70.58823529411765
5.0,20.0,18.0,70.58823529411765
7.0,20.0,18.0,70.58823529411765
9.0,20.0,18.0,70.58823529411765
1.0,20.0,19.0,82.3529411764706
3.0,20.0,19.0,76.47058823529412
5.0,20.0,19.0,70.58823529411765
7.0,20.0,19.0,70.58823529411765
9.0,20.0,19.0,70.58823529411765
1.0,20.0,20.0,82.3529411764706
3.0,20.0,20.0,76.47058823529412
5.0,20.0,20.0,70.58823529411765
7.0,20.0,20.0,70.58823529411765
9.0,20.0,20.0,70.58823529411765
1.0,24.0,4.0,70.58823529411765
3.0,24.0,4.0,76.47058823529412
5.0,24.0,4.0,70.58823529411765
7.0,24.0,4.0,58.8235294117647
9.0,24.0,4.0,52.94117647058823
1.0,24.0,5.0,64.70588235294117
3.0,24.0,5.0,70.58823529411765
5.0,24.0,5.0,64.70588235294117
7.0,24.0,5.0,64.70588235294117
9.0,24.0,5.0,52.94117647058823
1.0,24.0,6.0,64.70588235294117
3.0,24.0,6.0,64.70588235294117
5.0,24.0,6.0,64.70588235294117
7.0,24.0,6.0,64.70588235294117
9.0,24.0,6.0,52.94117647058823
1.0,24.0,7.0,64.70588235294117
3.0,24.0,7.0,64.70588235294117
5.0,24.0,7.0,64.70588235294117
7.0,24.0,7.0,58.8235294117647
9.0,24.0,7.0,47.05882352941177
1.0,24.0,8.0,64.70588235294117
3.0,24.0,8.0,64.70588235294117
5.0,24.0,8.0,58.8235294117647
7.0,24.0,8.0,58.8235294117647
9.0,24.0,8.0,52.94117647058823
1.0,24.0,9.0,64.70588235294117
3.0,24.0,9.0,64.70588235294117
5.0,24.0,9.0,64.70588235294117
7.0,24.0,9.0,64.70588235294117
9.0,24.0,9.0,64.70588235294117
1.0,24.0,10.0,70.58823529411765
3.0,24.0,10.0,64.70588235294117
5.0,24.0,10.0,64.70588235294117
7.0,24.0,10.0,64.70588235294117
9.0,24.0,10.0,58.8235294117647
1.0,24.0,11.0,64.70588235294117
3.0,24.0,11.0,64.70588235294117
5.0,24.0,11.0,64.70588235294117
7.0,24.0,11.0,64.70588235294117
9.0,24.0,11.0,58.8235294117647
1.0,24.0,12.0,64.70588235294117
3.0,24.0,12.0,64.70588235294117
5.0,24.0,12.0,64.70588235294117
7.0,24.0,12.0,64.70588235294117
9.0,24.0,12.0,52.94117647058823
1.0,24.0,13.0,70.58823529411765
3.0,24.0,13.0,64.70588235294117
5.0,24.0,13.0,64.70588235294117
7.0,24.0,13.0,64.70588235294117
9.0,24.0,13.0,52.94117647058823
1.0,24.0,14.0,76.47058823529412
3.0,24.0,14.0,64.70588235294117
5.0,24.0,14.0,64.70588235294117
7.0,24.0,14.0,64.70588235294117
9.0,24.0,14.0,52.94117647058823
1.0,24.0,15.0,76.47058823529412
3.0,24.0,15.0,64.70588235294117
5.0,24.0,15.0,70.58823529411765
7.0,24.0,15.0,64.70588235294117
9.0,24.0,15.0,64.70588235294117
1.0,24.0,16.0,76.47058823529412
3.0,24.0,16.0,70.58823529411765
5.0,24.0,16.0,70.58823529411765
7.0,24.0,16.0,76.47058823529412
9.0,24.0,16.0,58.8235294117647
1.0,24.0,17.0,82.3529411764706
3.0,24.0,17.0,64.70588235294117
5.0,24.0,17.0,70.58823529411765
7.0,24.0,17.0,70.58823529411765
9.0,24.0,17.0,64.70588235294117
1.0,24.0,18.0,82.3529411764706
3.0,24.0,18.0,70.58823529411765
5.0,24.0,18.0,64.70588235294117
7.0,24.0,18.0,70.58823529411765
9.0,24.0,18.0,64.70588235294117
1.0,24.0,19.0,82.3529411764706
3.0,24.0,19.0,70.58823529411765
5.0,24.0,19.0,70.58823529411765
7.0,24.0,19.0,70.58823529411765
9.0,24.0,19.0,64.70588235294117
1.0,24.0,20.0,76.47058823529412
3.0,24.0,20.0,70.58823529411765
5.0,24.0,20.0,70.58823529411765
7.0,24.0,20.0,70.58823529411765
9.0,24.0,20.0,70.58823529411765
1.0,28.0,4.0,70.58823529411765
3.0,28.0,4.0,76.47058823529412
5.0,28.0,4.0,70.58823529411765
7.0,28.0,4.0,58.8235294117647
9.0,28.0,4.0,52.94117647058823
1.0,28.0,5.0,58.8235294117647
3.0,28.0,5.0,70.58823529411765
5.0,28.0,5.0,58.8235294117647
7.0,28.0,5.0,64.70588235294117
9.0,28.0,5.0,52.94117647058823
1.0,28.0,6.0,64.70588235294117
3.0,28.0,6.0,64.70588235294117
5.0,28.0,6.0,64.70588235294117
7.0,28.0,6.0,58.8235294117647
9.0,28.0,6.0,52.94117647058823
1.0,28.0,7.0,64.70588235294117
3.0,28.0,7.0,64.70588235294117
5.0,28.0,7.0,58.8235294117647
7.0,28.0,7.0,58.8235294117647
9.0,28.0,7.0,47.05882352941177
1.0,28.0,8.0,64.70588235294117
3.0,28.0,8.0,64.70588235294117
5.0,28.0,8.0,58.8235294117647
7.0,28.0,8.0,58.8235294117647
9.0,28.0,8.0,52.94117647058823
1.0,28.0,9.0,64.70588235294117
3.0,28.0,9.0,64.70588235294117
5.0,28.0,9.0,58.8235294117647
7.0,28.0,9.0,58.8235294117647
9.0,28.0,9.0,47.05882352941177
